,type,category,review,star,date,option,0,1,2
14,헤트라스,별점,"전체적으로 향들이 부담스럽거나 메스껍지 않고 쨍하거나 너무 거슬리지도 않으면서 매우 향기롭습니다 발향도 약하지 않으니 스틱을 적게 꽂아도 너무 향이 고급지게 잘 나는 것 같습니다 그렇다고 발향이 강해서 나는 부작용 예를 들어 차량에 저렴한 디퓨저나 고체 방향제를 쓰면 나는 그런 쨍하고 메스꺼운 향이 아니라 그런 느낌없이 아주 고급지고 부드러운 향입니다 거실 같은 넓은 공간이 아니라면 발향이 강해 스틱 개수를 조절하시는 편이 좋고 넓은 거실이나 사무실, 가게에서 쓰시는 거면 스틱을 많이 쓰시는게 좋을꺼 같은 느낌이에요 향기가 너무좋아 재구매 의향 완전 있고요 용량에 비해 가격도 합리적이고 디자인도 너무 튀거나 하지 않아서 인테리어에 잘 녹아드는 느낌의 디자인이에요 유리가 아니라서 안전하고 무난하게 쓰는데 꼭 유리로 된 느낌의 디자인이라서 좀더 고급져보여요 전체적인 향을 다 맡아 보고 싶어서 두 세트다 구매를 했는데 전혀 아쉽지않은 선택이였어요 물론 모든 향이 저의 취향은 아니였지만 취향이 아니다 뿐이지 결코 싫은 향이거나 거부감이 드는 향은 아니였어요",평점5,22.10.17.,대용량 디퓨저 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
15,헤트라스,별점,"자발적 리뷰를 쓰게 하네요. 디퓨저를 많이 써 본건 아니지만 가성비 갑이라는 거 인정! 생김새도 이쁘고 향기 퀄리티도 엄청나네요. 다른 향은 모르겠지만 호텔우드, 북스토어, 제주사려니숲길을 구입했고 다 만족합니다. 호텔우드가 가장 취향이네요. 설명충이 되고싶은데 좀 참도록하고ㅎ 요약하면 호텔우드는 고급지고 중후한느낌 , 북스토어는 편백냄새가 주로 느껴지고 , 제주사려니숲길은 설명이 어렵지만 달달한 느낌이면서 자연적인 느낌이네요. 디퓨저를 구매할 때 어떤 향인지 맡아 볼수가 없으니 답답했었는데... '에라 모르겠다 궁금한 거 다 사자!' 라고 해서 다 만족 할 줄은 몰랐습니다. 나무향을 좋아하시는 분들이라면 3가지 다 좋아하실거 같고 그 중 사려니 숲길은 약간 여성스러운 느낌이 있습니다. 향이 궁금해서 고민하시는 분들이 이 글을 읽고 도움이 되셨으면 하네요ㅎ. 사고나서 싸구려라는 느낌은 안받으실 겁니다!(어감이 별로지만 이것도 중요하니깐ㅎ)",평점5,22.03.06.,수량 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
16,헤트라스,별점,"향기가 진짜 고급스럽습니다. 보통 니치향수 브랜드에서 나오는 향을 레퍼런스해서 만든 제품들 실제로 향기 맡아보면 전혀 비슷하지 않은건 물론이고 싸구려 방향제 냄새가 나는 경우가 진짜 많은데, 여기 제품은 향이 일단 고급스러워요. 일관련해서 카페에 추천해드렸는데 원래 쓰던 제품 그*핸즈의 규* 제품과 비슷합니다. 케이스는 플라스틱이긴해도 만져보지 않는한 크게 표시는 안나요. 케이스에서 거품을 빼고 합리적인 가격대로 나오는게 훨씬 더 좋은거 같네요. 매장 여기저기 배치해봤는데 어디든 너무 찰떡같이 잘 어울립니다. 이 제품 맘에 들어서 플라워샵도 주문해봤는데 둘을 비교한다면 호텔우드가 발향은 약합니다. 발향이 센 제품은 습도가 있는곳에서 사용해도 향이 꽤 느껴지구요, 향이 약한건 건조한 공간에서 사용해야 하는거 같아요.",평점5,22.09.27.,[수량 선택]2개입 [향기] 호텔우드,[수량 선택]2개입 [향기] 호텔우드,,
17,헤트라스,별점,향에 민감한 엄마가 좋다고 한 향 입니다. 인공적인 향 싫어하시는 분들한테 맞지 않을까해요.다른 브랜드 꽃집 향 써봤는데 이게 더 좋네요.패키지가 예뻐서 선물용으로도 좋고 인테리어에도 무난히 어울려요.시향지로 받은 사려니숲향이 좋아서 다른것들도 궁금한데 구매자 추가옵션에 시향세트도 천원정도로 있다면 좋을것같은데 재고해보심이 어떨까요.다음번에는 5개짜리 사서 대표향 하나씩 써보고 정착할 향 찾아보려고요. 관심없는 향 대신 관심가는 향으로 구성해서 사고싶은데 제작된 패키지는 개인 사용하는거면 그 정도로 예쁠 필요없으니 그냥 골라서 살 수 있는 옵션도 추가할 수 있다면 이것도 재고해주세요.,평점5,22.06.07.,수량 선택: 2개입 / 향 선택: 플라워샵,수량 선택: 2개입 , 향 선택: 플라워샵,
18,헤트라스,별점,"저렴한 가격에 인테리어용으로도 좋고 만족합니다 이번이 첫구매라 다음에는 다른 향도 사보고싶네요 샵에 두려고 구매한건데 10평정도라 적당히 은은하면서 나갔다가 들어올때 더 그 향이 진하게 느껴지고 계속있으면 그렇게 자극적이지는 않아요!
가성비 디퓨저구매하시길 희망하신다면 무조건 추천",평점5,22.10.18.,수량 선택: 5개입(5가지 향 각 하나씩 포함) / 향 선택: 향 5종 모두 포함 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 5개입(5가지 향 각 하나씩 포함) , 향 선택: 향 5종 모두 포함 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
19,헤트라스,별점,"헤트라스 디퓨저 ‘플라워샵’ 구매 x2 :)

어느 곳에 두기만 해도 고급진 디자인이라 실내 인테리어 꾸미실때 갬성 느낌 제대로 살릴 수 있어요 !
택배 받자마자 언박싱 하고 화장실 1 병, 방 탁자 위에 뒀는데 집안 전체가 꽃향기로 은은하게 풍겨집니다. 집에 들어올때마다 꽃집 온 느낌 🌸

이번에 구매한 거 다 사용하면 또 다른 향도 구매 하고 싶어요 ✨",평점5,22.03.29.,수량 선택: 2개입 / 향 선택: 블랙체리 / 5만원 이상 무료배송: 주문 금액 5만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 블랙체리 , 5만원 이상 무료배송: 주문 금액 5만원 미만 시 적용되지 않습니다.
20,헤트라스,별점,"디퓨저가 필요해서 검색하던중 헤트라스발견
우선은 병디자인도 너무 고급스럽고 용량이 맘에들었어요 대용량 너무좋아요 가격도 착하고
오늘 받자마자 패키지포장에 감탄 너무깔끔해서 선물로도 엄청좋을꺼 같아요
우선 플라워샵만 오픈해서 화장실에 놓았어요
저희집 화장실이 진짜 큰편인데 발향훌륭합니다
다른향기도 너무너무 궁굼해요
기존꺼 사용다하면 디퓨저는 헤트라스만 사용할꺼예요",평점5,21.07.14.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
21,헤트라스,별점,"미용실 운영중에 좋은 향기를 맡으면 고객님 기분도 좋아지실까 해서
검색하다가 대용량이라는 말에 홀린듯이 들어왔네요.
가격도 저렴한데 거기다 1+1 이라니.. 사장님 남는거 있으신가요..?
다른 디퓨저보다 용량도 맘에들고 블랙체리향 진짜 너무 좋아요!
다 쓰면 다른향도 한 번 구매해 보고 싶어요! 용량 완전 혜자입니다..",평점5,21.06.29.,대용량 디퓨저 수량 선택: 5개입 / 향 선택: 향5종(다우니호텔우드화이트셔츠제주사려니라튤립) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 5개입 , 향 선택: 향5종(다우니호텔우드화이트셔츠제주사려니라튤립) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
22,헤트라스,별점,"같은향이 대용량으로 두개 있어서 그런가 발향이잘되요
진짜 꽃집냄새! 인위적이지도않은 말그대로 꽃집냄새네요!ㅎ
머리아픈향이아니라좋아요ㅎ마트형 저렴한 디퓨저는 냄새맡으면 속이 울렁거리는데 이건 가격도좋고 너무좋아요
앞으로도 이가격에 이퀄리티 부탁드려요ㅎ
만족해서 이번추석때 친정에도 같은걸로보냈어요ㅋ 엄마도 향에 민감한데 좋아했음하네요",평점5,21.09.18.,수량 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
23,헤트라스,별점,친구가족이 저희집 놀러왔는데 남편방에서 홀애비냄새난다고.... 아직 40살도 안됬는데... 디퓨저찾다가 괜찮은거같어 5개세트 구매했습니다. 남편이 자기방들어감 머리아프다는데 무시하고 스틱5개 다넣고 사용중이에요~ 거실에 선풍기 틀어놓고 있음 거실까지 향이 건너오고 무엇보다 홀애비냄새가 안나기 시작했어요.. 친구다시 초대하고 검증받아야겠습니다,평점5,22.07.04.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
24,헤트라스,별점,"호텔 우드 새로 나왔다길래 구매 해봤어요
원래 플라워샵 했눈뎅
첨엔 남자 스킨냄새인가? 했는데 은은하니 고급지게 퍼져서 나름 갠찮아요
(글치맘 신랑은 플라워가 좋았대여)
저도 플라워 이긴 했는데 하루하루 시간 지날 수롣
우드 향 넘 괜찮은데요???
마음에 들어서 신발장에 둔거 거실로 데려왔습니다 ㅋㅋㅋ진짜 딱 호텔 룸 복도에서 나는 그런 향이에요.",평점5,21.12.14.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
25,헤트라스,별점,"우선 배송이 빨라서 좋았어요!
어디선가에서 맡아보고 향이 너무 좋아서 따라 구매했습니다

정말 이름처럼 꽃집 가면 나는 향이 나요
풀냄새를 베이스로 한 생화 향인데 인위적이지 않아서 너무 좋아요
같이 동봉해주신 시향지는 호텔우드 향인데 남자 스킨 냄새가 납니다 이건 조금 인위적인 느낌?
개인적으로는 제주숲길이나 라튤립 샤워 향이 궁금하네용",평점5,22.06.18.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
26,헤트라스,별점,"스틱 두개만 꽂아놨는데 발향이 어마어마해서 한개 빼버렸어요. 안방에는 한개만 꽂아도 충분할거같아요.
플라워샵: 싱그러운 풀향
허그솝: 시원한시트러스+포근한비누향
시향지로 주신 라튤립샤워가 제가 생각한 플로럴 향, 더바*샵 모링가향이랑 비슷해서 다음엔 라튤립샤워 꼭 구매할 생각이에요!!
가격대비 용량도 좋고 향, 발향 모두 맘에들어서 재구매예정입니당",평점5,22.06.09.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 제주사려니숲길 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 제주사려니숲길 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
27,헤트라스,별점,"일단 상품이 깔끔하고 배송도 빨랐어요
다만 향은 제가 생각했던 호텔로비향은 아니었어요 웨스틴 메리어트 힐튼 등 똑같진 않아도 들어가면 딱 나는 기분좋은 묵직한 향이 있는데 지금 구매한 디퓨저향은 중년의 향수냄새같은 느낌이 강해요
그래도 만족하고 사용합니다
다음에는 다른 향을 구매해볼게요",평점5,22.08.03.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
28,헤트라스,별점,병 디자인이 고급스러워서 되게 비싼 디퓨저 느낌이에요ㅋㅋㅋ 가격도 합리적이고 향도 괜찮네요 발향이 엄청 세다고 해서 기대 반 걱정 반이었는데 그렇게 심각할 정도로 세진 않더라구요...? 제 방은 그냥 좁은 원룸 오피스텔 방인데 나갔다 들어오면 은은하게 느껴질 정도예요,평점5,22.03.05.,[수량 선택]2개입 [향기] 허그솝,[수량 선택]2개입 [향기] 허그솝,,
29,헤트라스,별점,"플라워샵이랑 사려니 두가지 구매했는데 몇몇 지인은 플라워샵을 좀 더 좋아했지만 개인적으로 사려니가 더 마음에 들었어요. 맡아보고 구매할 수 없으니 팁을 좀 드리자면 개인적으로 아로마, 샌달우드, 숲 냄새를 좋아하는데 취향이 비슷하시면 만족하실거에요. 인위적인 냄새가 아니라 진짜 고급스러운 자연 냄새가 나요. 향도 여러가지에 패키지도 괜찮고 디자인도 간결하고 심플해서 선물용으로도 좋은 것 같아요! 다른 향도 구매해보고싶어요!",평점5,22.08.15.,[수량 선택]2개입 [향기] 호텔우드,[수량 선택]2개입 [향기] 호텔우드,,
30,헤트라스,별점,확실히 향이 진하니까 다른 잡냄새가 가려져요 추운히 환기도 해가면서 이곳저곳 옮겨다 놓긴하는데 화장실은 필수구요~ 향은 호텔향인데 전 이 향은 좀 남자화장품같은 느낌이라 ;; 다시 플리워향으러 갈지 디른향을 찾을지 고민입니다 리드는 너무 많이 꽂으면 약체가 빨리 줄어드니 3개정도만 꽂는게 나을것 같아요,평점5,22.08.17.,[수량 선택]2개입 [향기] 블랙체리,[수량 선택]2개입 [향기] 블랙체리,,
